央视地方,#genre#
雅克音乐节直播,http://221.237.31.110:4022/udp/239.93.42.69:5140
雅克音乐节宣传,http://221.237.31.110:4022/udp/239.93.42.68:5140
云演艺宣传,http://221.237.31.110:4022/udp/239.93.42.60:5140
创新及人才文化节,http://221.237.31.110:4022/udp/239.93.42.59:5140
CGTN,http://221.237.31.110:4022/udp/239.93.0.216:5140
CDTV1,http://221.237.31.110:4022/udp/239.93.1.58:5140
SCTV2,http://221.237.31.110:4022/udp/239.93.1.62:5140
SCTV3,http://221.237.31.110:4022/udp/239.93.1.211:5140
SCTV4,http://221.237.31.110:4022/udp/239.93.1.139:5140
SCTV5,http://221.237.31.110:4022/udp/239.93.1.254:5140
SCTV6,http://221.237.31.110:4022/udp/239.93.1.140:5140
SCTV7,http://221.237.31.110:4022/udp/239.93.1.145:5140
SCTV科教,http://221.237.31.110:4022/udp/239.93.1.146:5140
SCTV9,http://221.237.31.110:4022/udp/239.93.1.148:5140
峨眉电影,http://221.237.31.110:4022/udp/239.93.1.95:5140
峨眉电影,http://221.237.31.110:4022/udp/239.93.1.161:5140
CDTV2,http://221.237.31.110:4022/udp/239.93.0.137:5140
CDTV3,http://221.237.31.110:4022/udp/239.93.0.153:5140
CDTV4,http://221.237.31.110:4022/udp/239.93.1.118:5140
CDTV5,http://221.237.31.110:4022/udp/239.93.1.57:5140
CDTV6,http://221.237.31.110:4022/udp/239.93.1.119:5140
CDTV8,http://221.237.31.110:4022/udp/239.93.1.121:5140
熊猫新闻,http://221.237.31.110:4022/udp/239.93.1.98:5140
城市大明星,http://221.237.31.110:4022/udp/239.93.1.93:5140
少儿才艺大赛,http://221.237.31.110:4022/udp/239.93.1.96:5140
熊猫影院,http://221.237.31.110:4022/udp/239.93.0.220:5140
四川广场舞大赛,http://221.237.31.110:4022/udp/239.93.1.97:5140
热门央视,http://221.237.31.110:4022/udp/239.93.1.33:5140
金熊猫卡通,http://221.237.31.110:4022/udp/239.93.0.232:5140
炫动卡通,http://221.237.31.110:4022/udp/239.93.0.33:5140
收视导视,http://221.237.31.110:4022/udp/239.93.1.243:5140
熊猫直播,http://221.237.31.110:4022/udp/239.93.0.172:5140
大爱四川,http://221.237.31.110:4022/udp/239.93.0.228:5140
热门本地,http://221.237.31.110:4022/udp/239.93.1.35:5140
喜剧影院,http://221.237.31.110:4022/udp/239.93.0.36:5140
星光院线,http://221.237.31.110:4022/udp/239.93.0.37:5140
全球大片,http://221.237.31.110:4022/udp/239.93.0.35:5140
热门央视体验,http://221.237.31.110:4022/udp/239.93.1.47:5140
热门剧场,http://221.237.31.110:4022/udp/239.93.0.39:5140
卡酷动画,http://221.237.31.110:4022/udp/239.93.1.217:5140
金鹰卡通,http://221.237.31.110:4022/udp/239.93.1.218:5140
优漫卡通,http://221.237.31.110:4022/udp/239.93.0.32:5140
SCTV2,http://221.237.31.110:4022/udp/239.93.1.99:5140
SCTV3,http://221.237.31.110:4022/udp/239.93.1.15:5140
热门本地体验,http://221.237.31.110:4022/udp/239.93.1.53:5140
影视文艺,http://221.237.31.110:4022/udp/239.93.1.89:5140
中文国际欧洲,http://119.98.173.212:8888/rtp/239.69.1.231:11028
中文国际美洲,http://119.98.173.212:8888/rtp/239.69.1.232:11034
CGTN记录片,http://119.98.173.212:8888/rtp/239.69.1.233:11040
CGTN西班牙语,http://119.98.173.212:8888/rtp/239.69.1.234:11046
CGTN法语,http://119.98.173.212:8888/rtp/239.69.1.235:11052
BestTV测试14K,http://119.98.173.212:8888/rtp/239.69.1.26:9796
BestTV测试24K,http://119.98.173.212:8888/rtp/239.69.1.27:9802
BestTV测试34K,http://119.98.173.212:8888/rtp/239.69.1.25:9790
爱上4K,http://119.98.173.212:8888/rtp/239.69.1.141:10482
CHC电影,http://119.98.173.212:8888/rtp/239.69.1.241:11088
CHC动作电影,http://119.98.173.212:8888/rtp/239.69.1.242:11094
CHC家庭影院,http://119.98.173.212:8888/rtp/239.69.1.243:11100
武汉一台新闻综合,http://119.98.173.212:8888/rtp/239.69.1.145:10506
武汉二台电视剧,http://119.98.173.212:8888/rtp/239.69.1.146:10512
武汉三台科技生活,http://119.98.173.212:8888/rtp/239.69.1.251:11148
武汉四台经济,http://119.98.173.212:8888/rtp/239.69.1.35:9850
武汉五台文体,http://119.98.173.212:8888/rtp/239.69.1.147:10518
武汉六台外语,http://119.98.173.212:8888/rtp/239.69.1.36:9856
武汉教育,http://119.98.173.212:8888/rtp/239.69.1.60:9994
蔡甸综合,http://119.98.173.212:8888/rtp/239.69.1.245:11112
阳新综合,http://119.98.173.212:8888/rtp/239.69.1.34:9844
房县综合,http://119.98.173.212:8888/rtp/239.69.1.192:10794
卡酷少儿,http://119.98.173.212:8888/rtp/239.69.1.193:10800
梨园频道,http://119.98.173.212:8888/rtp/239.69.1.33:9838
武术世界,http://119.98.173.212:8888/rtp/239.69.1.47:9922
快乐垂钓,http://119.98.173.212:8888/rtp/239.69.1.142:10488
茶频道,http://119.98.173.212:8888/rtp/239.69.1.144:10500
金鹰卡通,http://119.98.173.212:8888/rtp/239.69.1.248:11130
金鹰纪实,http://119.98.173.212:8888/rtp/239.69.1.109:10292
BRTV新闻,http://114.254.80.138:8888/rtp/239.3.1.159:8000
BRTV影视,http://114.254.80.138:8888/rtp/239.3.1.158:8000
BRTV文艺,http://114.254.80.138:8888/rtp/239.3.1.242:8000
BRTV财经,http://114.254.80.138:8888/rtp/239.3.1.116:8000
BRTV生活,http://114.254.80.138:8888/rtp/239.3.1.117:8000
BRTV青年,http://114.254.80.138:8888/#rtp/239.3.1.118:8000
BRTV纪实科教,http://114.254.80.138:8888/rtp/239.3.1.115:8000
BRTV卡酷少儿,http://114.254.80.138:8888/rtp/239.3.1.189:8000
BRTV冬奥纪实,http://114.254.80.138:8888/#rtp/239.3.1.243:8000
BRTV冬奥纪实[R],http://114.254.80.138:8888/#rtp/239.3.1.120:8000
BRTV冬奥纪实[],http://114.254.80.138:8888/#rtp/239.3.1.121:8000
BRTV体育休闲[],http://114.254.80.138:8888/rtp/239.3.1.243:8000
BTV国际频道,http://114.254.80.138:8888/rtp/239.3.1.235:8000
爱上4K[],http://114.254.80.138:8888/rtp/239.3.1.236:2000
4K[],http://114.254.80.138:8888/rtp/239.3.1.249:8001
淘电影,http://114.254.80.138:8888/rtp/239.3.1.250:8001
每日影院,http://114.254.80.138:8888/#rtp/239.3.1.111:8001
星影,http://114.254.80.138:8888/rtp/239.3.1.94:4120
动作影院,http://114.254.80.138:8888/rtp/239.3.1.92:4120
光影,http://114.254.80.138:8888/rtp/239.3.1.84:4120
喜剧影院,http://114.254.80.138:8888/rtp/239.3.1.91:4120
家庭影院,http://114.254.80.138:8888/rtp/239.3.1.93:4120
精选,http://114.254.80.138:8888/rtp/239.3.1.74:4120
经典电影,http://114.254.80.138:8888/rtp/239.3.1.195:9024
纪实人文,http://114.254.80.138:8888/rtp/239.3.1.212:8060
金鹰纪实,http://114.254.80.138:8888/rtp/239.3.1.58:8156
风尚生活,http://114.254.80.138:8888/#rtp/239.3.1.114:8001
地理,http://114.254.80.138:8888/rtp/239.3.1.71:4120
淘剧场,http://114.254.80.138:8888/rtp/239.3.1.95:8001
幸福剧场,http://114.254.80.138:8888/#rtp/239.3.1.112:8001
淘娱乐,http://114.254.80.138:8888/rtp/239.3.1.100:8001
幸福娱乐,http://114.254.80.138:8888/#rtp/239.3.1.113:8001
淘Baby,http://114.254.80.138:8888/rtp/239.3.1.238:8001
萌宠TV,http://114.254.80.138:8888/rtp/239.3.1.102:8001
中国交通,http://114.254.80.138:8888/rtp/239.3.1.188:8001
朝阳融媒,http://114.254.80.138:8888/rtp/239.3.1.163:8001
通州融媒,http://114.254.80.138:8888/rtp/239.3.1.221:8001
密云电视台,http://114.254.80.138:8888/rtp/239.3.1.154:8001
延庆电视台,http://114.254.80.138:8888/rtp/239.3.1.187:8001
房山电视台,http://114.254.80.138:8888/rtp/239.3.1.96:8001
CGTN新闻,http://114.254.80.138:8888/rtp/239.3.1.215:4220
CGTN记录,http://114.254.80.138:8888/rtp/239.3.1.216:4220
CGTN西班牙语,http://114.254.80.138:8888/rtp/239.3.1.217:4220
CGTN法语,http://114.254.80.138:8888/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://114.254.80.138:8888/rtp/239.3.1.219:4220
CGTN俄语,http://114.254.80.138:8888/rtp/239.3.1.220:4220
睛彩竞技,http://114.254.80.138:8888/rtp/239.3.1.125:8001
睛彩篮球,http://114.254.80.138:8888/rtp/239.3.1.126:8001
睛彩羽毛球,http://114.254.80.138:8888/rtp/239.3.1.127:8001
睛彩广场舞,http://114.254.80.138:8888/rtp/239.3.1.128:8001
茶频道,http://114.254.80.138:8888/rtp/239.3.1.165:8001
体育赛事,http://114.254.80.138:8888/rtp/239.3.1.157:8176
淘精彩,http://114.254.80.138:8888/rtp/239.3.1.178:8001
快乐垂钓,http://114.254.80.138:8888/rtp/239.3.1.164:8001
大健康,http://114.254.80.138:8888/rtp/239.3.1.251:8001
少儿动画,http://114.254.80.138:8888/rtp/239.3.1.199:9000
热播剧场,http://114.254.80.138:8888/rtp/239.3.1.194:9020
解密,http://114.254.80.138:8888/rtp/239.3.1.75:4120
军事,http://114.254.80.138:8888/rtp/239.3.1.76:4120
军旅剧场,http://114.254.80.138:8888/rtp/239.3.1.68:4120
动画,http://114.254.80.138:8888/rtp/239.3.1.80:4120
古装剧场,http://114.254.80.138:8888/rtp/239.3.1.69:4120
台球,http://114.254.80.138:8888/rtp/239.3.1.85:4120
嘉佳卡通,http://114.254.80.138:8888/rtp/239.3.1.147:9268
国学,http://114.254.80.138:8888/rtp/239.3.1.77:4120
城市剧场,http://114.254.80.138:8888/rtp/239.3.1.67:4120
墨宝,http://114.254.80.138:8888/rtp/239.3.1.83:4120
好学生,http://114.254.80.138:8888/rtp/239.3.1.81:4120
山东教育,http://114.254.80.138:8888/rtp/239.3.1.52:4120
戏曲,http://114.254.80.138:8888/rtp/239.3.1.78:4120
收视指南,http://114.254.80.138:8888/rtp/239.3.1.193:8012
早教,http://114.254.80.138:8888/rtp/239.3.1.79:4120
武侠剧场,http://114.254.80.138:8888/rtp/239.3.1.90:4120
武术,http://114.254.80.138:8888/rtp/239.3.1.87:4120
爱生活,http://114.254.80.138:8888/rtp/239.3.1.86:4120
美人,http://114.254.80.138:8888/rtp/239.3.1.73:4120
美妆,http://114.254.80.138:8888/rtp/239.3.1.72:4120
财富天下,http://114.254.80.138:8888/rtp/239.3.1.53:9136
足球,http://114.254.80.138:8888/rtp/239.3.1.89:4120
金鹰卡通,http://114.254.80.138:8888/rtp/239.3.1.51:9252
鉴赏,http://114.254.80.138:8888/rtp/239.3.1.82:4120
音乐现场,http://114.254.80.138:8888/rtp/239.3.1.70:4120
高网,http://114.254.80.138:8888/rtp/239.3.1.88:4120
魅力时尚,http://114.254.80.138:8888/rtp/239.3.1.196:9012
广东珠江,http://59.38.60.90:2052/udp/239.77.0.1:5146
广东珠江,http://59.38.60.90:2052/udp/239.77.0.114:5146
广东新闻,http://59.38.60.90:2052/udp/239.77.0.173:5146
广东民生,http://59.38.60.90:2052/udp/239.77.0.225:5146
广东体育,http://59.38.60.90:2052/udp/239.77.0.112:5146
广东体育,http://59.38.60.90:2052/udp/239.77.0.168:5146
经济科教,http://59.38.60.90:2052/udp/239.77.0.85:5146
经济科教,http://59.38.60.90:2052/udp/239.77.0.167:5146
广东影视,http://59.38.60.90:2052/udp/239.77.0.217:5146
南国都市4K,http://59.38.60.90:2052/udp/239.253.43.99:5146
广东少儿,http://59.38.60.90:2052/udp/239.77.0.250:5146
嘉佳卡通,http://59.38.60.90:2052/udp/239.77.0.179:5146
CGTN,http://59.38.60.90:2052/udp/239.77.0.45:5146
CGTN,http://59.38.60.90:2052/udp/239.77.1.27:5146
CGTN英语,http://59.38.60.90:2052/udp/239.77.0.199:5146
CGTN西班牙语,http://59.38.60.90:2052/udp/239.77.0.221:5146
CGTN法语,http://59.38.60.90:2052/udp/239.77.0.228:5146
CGTN阿拉伯语,http://59.38.60.90:2052/udp/239.253.43.200:5146
CGTN俄语,http://59.38.60.90:2052/udp/239.253.43.201:5146
广东珠江,http://59.38.60.90:2052/udp/239.77.0.3:5146
广东珠江,http://59.38.60.90:2052/udp/239.77.1.94:5146
广东新闻,http://59.38.60.90:2052/udp/239.77.0.4:5146
广东民生,http://59.38.60.90:2052/udp/239.77.0.5:5146
广东体育,http://59.38.60.90:2052/udp/239.77.0.6:5146
广东体育,http://59.38.60.90:2052/udp/239.77.1.97:5146
广东国际,http://59.38.60.90:2052/udp/239.77.0.7:5146
经济科教,http://59.38.60.90:2052/udp/239.77.0.8:5146
广东影视,http://59.38.60.90:2052/udp/239.77.0.11:5146
广东少儿,http://59.38.60.90:2052/udp/239.77.0.12:5146
嘉佳卡通,http://59.38.60.90:2052/udp/239.77.0.13:5146
嘉佳卡通,http://59.38.60.90:2052/udp/239.77.1.15:5146
南方购物,http://59.38.60.90:2052/udp/239.77.0.19:5146
南方购物,http://59.38.60.90:2052/udp/239.77.0.22:5146
岭南戏曲,http://59.38.60.90:2052/udp/239.77.0.16:5146
广东房产,http://59.38.60.90:2052/udp/239.77.0.14:5146
现代教育,http://59.38.60.90:2052/udp/239.77.0.18:5146
广东移动,http://59.38.60.90:2052/udp/239.77.0.20:5146
广东综艺4K50p,http://59.38.60.90:2052/udp/239.77.1.236:5146
广东综艺4K,http://59.38.60.90:2052/udp/239.77.1.237:5146
广东综艺(4k),http://59.38.60.90:2052/udp/239.77.0.244:5146
广东综艺4k,http://59.38.60.90:2052/udp/239.77.0.246:5146
广东综艺4k,http://59.38.60.90:2052/udp/239.77.0.245:5146
广东综艺4k,http://59.38.60.90:2052/udp/239.77.0.252:5146
广州综合,http://59.38.60.90:2052/udp/239.253.43.66:5146
广州综合,http://59.38.60.90:2052/udp/239.253.43.71:5146
广州新闻,http://59.38.60.90:2052/udp/239.253.43.67:5146
广州新闻,http://59.38.60.90:2052/udp/239.253.43.72:5146
广州影视,http://59.38.60.90:2052/udp/239.253.43.68:5146
广州影视,http://59.38.60.90:2052/udp/239.253.43.73:5146
广州法治,http://59.38.60.90:2052/udp/239.253.43.69:5146
广州法治,http://59.38.60.90:2052/udp/239.253.43.74:5146
广州竞赛,http://59.38.60.90:2052/udp/239.253.43.70:5146
广州竞赛,http://59.38.60.90:2052/udp/239.253.43.75:5146
广视课堂小学一,http://59.38.60.90:2052/udp/239.253.43.76:5146
广视课堂小学二,http://59.38.60.90:2052/udp/239.253.43.77:5146
广视课堂小学三,http://59.38.60.90:2052/udp/239.253.43.78:5146
广视课堂小学四,http://59.38.60.90:2052/udp/239.253.43.79:5146
广视课堂小学五,http://59.38.60.90:2052/udp/239.253.43.80:5146
广视课堂小学六,http://59.38.60.90:2052/udp/239.253.43.81:5146
广视课堂初一,http://59.38.60.90:2052/udp/239.253.43.89:5146
广视课堂初二,http://59.38.60.90:2052/udp/239.253.43.90:5146
广视课堂初三,http://59.38.60.90:2052/udp/239.253.43.91:5146
广视课堂高一,http://59.38.60.90:2052/udp/239.253.43.92:5146
广视课堂高二,http://59.38.60.90:2052/udp/239.253.43.93:5146
深圳都市频道,http://59.38.60.90:2052/udp/239.77.1.34:5146
深圳都市频道,http://59.38.60.90:2052/udp/239.77.1.176:5146
深圳都市频道,http://59.38.60.90:2052/udp/239.77.1.124:5146
深圳电视剧频道,http://59.38.60.90:2052/udp/239.77.1.7:5146
深圳电视剧频道,http://59.38.60.90:2052/udp/239.77.1.177:5146
深圳电视剧频道,http://59.38.60.90:2052/udp/239.77.1.125:5146
深圳财经生活,http://59.38.60.90:2052/udp/239.77.1.22:5146
深圳财经生活,http://59.38.60.90:2052/udp/239.77.1.242:5146
深圳娱乐频道,http://59.38.60.90:2052/udp/239.77.1.36:5146
深圳娱乐频道,http://59.38.60.90:2052/udp/239.77.1.243:5146
深圳体育健康,http://59.38.60.90:2052/udp/239.77.1.8:5146
深圳体育健康,http://59.38.60.90:2052/udp/239.77.1.128:5146
深圳体育健康,http://59.38.60.90:2052/udp/239.77.1.140:5146
深圳少儿频道,http://59.38.60.90:2052/udp/239.77.1.38:5146
深圳少儿频道,http://59.38.60.90:2052/udp/239.77.1.244:5146
深圳公共频道,http://59.38.60.90:2052/udp/239.77.1.9:5146
深圳公共频道,http://59.38.60.90:2052/udp/239.77.1.178:5146
深圳公共频道,http://59.38.60.90:2052/udp/239.77.1.126:5146
深圳宝安频道,http://59.38.60.90:2052/udp/239.77.1.206:5146
深圳宝安频道,http://59.38.60.90:2052/udp/239.77.1.67:5146
深圳宝安第一课,http://59.38.60.90:2052/udp/239.77.1.225:5146
深圳龙岗频道,http://59.38.60.90:2052/udp/239.77.1.223:5146
深圳东部频道,http://59.38.60.90:2052/udp/239.77.1.224:5146
深圳众创TV,http://59.38.60.90:2052/udp/239.77.1.247:5146
深圳移动电视,http://59.38.60.90:2052/udp/239.77.1.175:5146
深圳宜和购物,http://59.38.60.90:2052/udp/239.77.1.39:5146
深圳宜和购物,http://59.38.60.90:2052/udp/239.77.1.87:5146
韶关新闻综合,http://59.38.60.90:2052/udp/239.77.0.116:5146
韶关新闻综合,http://59.38.60.90:2052/udp/239.77.0.117:5146
韶关绿色生活,http://59.38.60.90:2052/udp/239.77.0.118:5146
韶关绿色生活,http://59.38.60.90:2052/udp/239.77.0.119:5146
湛江新闻综合,http://59.38.60.90:2052/udp/239.77.0.120:5146
湛江新闻综合,http://59.38.60.90:2052/udp/239.77.0.141:5146
湛江公共,http://59.38.60.90:2052/udp/239.77.0.121:5146
湛江公共,http://59.38.60.90:2052/udp/239.77.0.140:5146
揭阳综合,http://59.38.60.90:2052/udp/239.77.0.157:5146
揭阳综合,http://59.38.60.90:2052/udp/239.77.0.229:5146
揭阳生活,http://59.38.60.90:2052/udp/239.77.0.158:5146
揭阳生活,http://59.38.60.90:2052/udp/239.77.0.251:5146
汕尾新闻综合,http://59.38.60.90:2052/udp/239.77.1.189:5146
汕尾新闻综合,http://59.38.60.90:2052/udp/239.77.0.25:5146
汕尾文化生活,http://59.38.60.90:2052/udp/239.77.1.190:5146
汕尾文化生活,http://59.38.60.90:2052/udp/239.77.0.187:5146
江门综合,http://59.38.60.90:2052/udp/239.77.0.195:5146
江门综合,http://59.38.60.90:2052/udp/239.77.0.201:5146
江门侨乡生活,http://59.38.60.90:2052/udp/239.77.0.196:5146
江门侨乡生活,http://59.38.60.90:2052/udp/239.77.0.202:5146
江门教育,http://59.38.60.90:2052/udp/239.77.0.197:5146
江门教育,http://59.38.60.90:2052/udp/239.77.0.203:5146
HZTV1,http://59.38.60.90:2052/udp/239.77.0.247:5146
HZTV1,http://59.38.60.90:2052/udp/239.77.1.154:5146
HZTV1,http://59.38.60.90:2052/udp/239.77.1.232:5146
HZTV2,http://59.38.60.90:2052/udp/239.77.0.248:5146
HZTV2,http://59.38.60.90:2052/udp/239.77.1.173:5146
HZTV2,http://59.38.60.90:2052/udp/239.77.1.233:5146
珠海1,http://59.38.60.90:2052/udp/239.77.1.230:5146
珠海1,http://59.38.60.90:2052/udp/239.77.0.155:5146
珠海2,http://59.38.60.90:2052/udp/239.77.1.231:5146
珠海2,http://59.38.60.90:2052/udp/239.77.0.154:5146
肇庆综合,http://59.38.60.90:2052/udp/239.253.43.3:5146
肇庆综合,http://59.38.60.90:2052/udp/239.253.43.1:5146
肇庆生活服务,http://59.38.60.90:2052/udp/239.253.43.4:5146
肇庆生活服务,http://59.38.60.90:2052/udp/239.253.43.2:5146
河源综合,http://59.38.60.90:2052/udp/239.253.43.215:5146
河源综合,http://59.38.60.90:2052/udp/239.253.43.213:5146
河源公共,http://59.38.60.90:2052/udp/239.253.43.216:5146
河源公共,http://59.38.60.90:2052/udp/239.253.43.214:5146
清远新闻综合,http://59.38.60.90:2052/udp/239.253.43.31:5146
清远新闻综合,http://59.38.60.90:2052/udp/239.253.43.33:5146
清远文旅生活,http://59.38.60.90:2052/udp/239.253.43.32:5146
清远文旅生活,http://59.38.60.90:2052/udp/239.77.0.241:5146
清远文旅生活,http://59.38.60.90:2052/udp/239.253.43.34:5146
云浮综合,http://59.38.60.90:2052/udp/239.253.43.195:5146
云浮综合,http://59.38.60.90:2052/udp/239.77.0.253:5146
云浮文旅,http://59.38.60.90:2052/udp/239.253.43.194:5146
云浮文旅,http://59.38.60.90:2052/udp/239.77.0.254:5146
茂名综合,http://59.38.60.90:2052/udp/239.77.0.204:5146
茂名综合,http://59.38.60.90:2052/udp/239.77.0.206:5146
茂名公共,http://59.38.60.90:2052/udp/239.77.0.205:5146
茂名公共,http://59.38.60.90:2052/udp/239.77.0.207:5146
汕头综合,http://59.38.60.90:2052/udp/239.253.43.30:5146
汕头综合,http://59.38.60.90:2052/udp/239.77.1.130:5146
汕头综合,http://59.38.60.90:2052/udp/239.253.43.45:5146
汕头经济生活,http://59.38.60.90:2052/udp/239.253.43.43:5146
汕头经济生活,http://59.38.60.90:2052/udp/239.77.1.131:5146
汕头经济生活,http://59.38.60.90:2052/udp/239.253.43.46:5146
汕头文旅体育,http://59.38.60.90:2052/udp/239.253.43.44:5146
汕头文旅体育,http://59.38.60.90:2052/udp/239.77.1.132:5146
汕头文旅体育,http://59.38.60.90:2052/udp/239.253.43.47:5146
佛山公共,http://59.38.60.90:2052/udp/239.253.43.48:5146
佛山公共,http://59.38.60.90:2052/udp/239.253.43.53:5146
佛山南海,http://59.38.60.90:2052/udp/239.253.43.49:5146
佛山南海,http://59.38.60.90:2052/udp/239.77.0.236:5146
佛山南海,http://59.38.60.90:2052/udp/239.253.43.54:5146
佛山顺德,http://59.38.60.90:2052/udp/239.253.43.50:5146
佛山顺德,http://59.38.60.90:2052/udp/239.253.43.55:5146
佛山影视,http://59.38.60.90:2052/udp/239.253.43.51:5146
佛山影视,http://59.38.60.90:2052/udp/239.253.43.56:5146
佛山综合,http://59.38.60.90:2052/udp/239.253.43.52:5146
佛山综合,http://59.38.60.90:2052/udp/239.253.43.57:5146
东莞新闻综合,http://59.38.60.90:2052/udp/239.253.43.102:5146
东莞新闻综合,http://59.38.60.90:2052/udp/239.253.43.104:5146
东莞生活资讯,http://59.38.60.90:2052/udp/239.253.43.103:5146
东莞生活资讯,http://59.38.60.90:2052/udp/239.253.43.105:5146
中山综合,http://59.38.60.90:2052/udp/239.253.43.59:5146
中山综合,http://59.38.60.90:2052/udp/239.253.43.62:5146
香山文化,http://59.38.60.90:2052/udp/239.253.43.60:5146
香山文化,http://59.38.60.90:2052/udp/239.253.43.63:5146
中山教育,http://59.38.60.90:2052/udp/239.253.43.61:5146
中山教育,http://59.38.60.90:2052/udp/239.253.43.64:5146
徐闻综合,http://59.38.60.90:2052/udp/239.253.43.112:5146
CGTN,http://1.83.52.68:7000/rtp/239.111.205.32:5140
CGTNespsnol,http://1.83.52.68:7000/rtp/239.111.205.33:5140
CGTNfrancais,http://1.83.52.68:7000/rtp/239.111.205.34:5140
陕视直播,http://1.83.52.68:7000/rtp/239.112.205.217:5140
新闻资讯,http://1.83.52.68:7000/rtp/239.111.205.28:5140
都市青春,http://1.83.52.68:7000/rtp/239.111.205.42:5140
陕西生活,http://1.83.52.68:7000/rtp/239.112.205.20:5140
陕西影视,http://1.83.52.68:7000/rtp/239.112.205.21:5140
陕西公共,http://1.83.52.68:7000/rtp/239.112.205.22:5140
体育休闲,http://1.83.52.68:7000/rtp/239.111.205.36:5140
西部电影,http://1.83.52.68:7000/rtp/239.111.205.41:5140
乐家购物,http://1.83.52.68:7000/rtp/239.112.205.23:5140
新闻综合,http://1.83.52.68:7000/rtp/239.111.205.242:5140
都市频道,http://1.83.52.68:7000/rtp/239.111.205.243:5140
商务资讯,http://1.83.52.68:7000/rtp/239.112.205.174:5140
影视频道,http://1.83.52.68:7000/rtp/239.112.205.175:5140
丝路频道,http://1.83.52.68:7000/rtp/239.112.205.176:5140
西安教育,http://1.83.52.68:7000/rtp/239.112.205.142:5140
圆点导视,http://1.83.52.68:7000/rtp/239.112.205.237:5140
圆点生活,http://1.83.52.68:7000/rtp/239.111.205.15:5140
圆点影视,http://1.83.52.68:7000/rtp/239.111.205.64:5140
悦美生活,http://1.83.52.68:7000/rtp/239.111.205.30:5140
曲艺大观,http://1.83.52.68:7000/rtp/239.111.205.31:5140
睛彩三秦,http://1.83.52.68:7000/rtp/239.112.205.26:5140
家有购物,http://1.83.52.68:7000/rtp/239.112.205.155:5140
好享购物,http://1.83.52.68:7000/rtp/239.112.205.156:5140
风尚购物,http://1.83.52.68:7000/rtp/239.112.205.212:5140
生态环境,http://1.83.52.68:7000/rtp/239.111.205.60:5140
环球旅游,http://1.83.52.68:7000/rtp/239.111.205.61:5140
优优宝贝,http://1.83.52.68:7000/rtp/239.111.205.62:5140
车迷频道,http://1.83.52.68:7000/rtp/239.111.205.63:5140
全纪实,http://1.83.52.68:7000/rtp/239.111.205.3:5140
纪实人文,http://1.83.52.68:7000/rtp/239.112.205.204:5140
都市剧场,http://1.83.52.68:7000/rtp/239.111.205.2:5140
欢笑剧场,http://1.83.52.68:7000/rtp/239.112.205.236:5140
游戏风云,http://1.83.52.68:7000/rtp/239.111.205.4:5140
CHC家庭影院,http://1.83.52.68:7000/rtp/239.112.205.205:5140
CHC电影,http://1.83.52.68:7000/rtp/239.112.205.206:5140
CHC动作电影,http://1.83.52.68:7000/rtp/239.112.205.207:5140
第一剧场,http://1.83.52.68:7000/rtp/239.111.205.65:5140
风云剧场,http://1.83.52.68:7000/rtp/239.111.205.66:5140
怀旧剧场,http://1.83.52.68:7000/rtp/239.111.205.67:5140
风云足球,http://1.83.52.68:7000/rtp/239.111.205.68:5140
风云音乐,http://1.83.52.68:7000/rtp/239.111.205.69:5140
央视台球,http://1.83.52.68:7000/rtp/239.111.205.70:5140
世界地理,http://1.83.52.68:7000/rtp/239.111.205.71:5140
女性时尚,http://1.83.52.68:7000/rtp/239.111.205.72:5140
高尔夫网球,http://1.83.52.68:7000/rtp/239.111.205.73:5140
兵器科技,http://1.83.52.68:7000/rtp/239.111.205.74:5140
央视文化精品,http://1.83.52.68:7000/rtp/239.111.205.75:5140
金鹰纪实,http://1.83.52.68:7000/rtp/239.112.205.203:5140
金鹰卡通,http://1.83.52.68:7000/rtp/239.112.205.136:5140
优漫卡通,http://1.83.52.68:7000/rtp/239.112.205.185:5140
卡酷动画,http://1.83.52.68:7000/rtp/239.112.205.138:5140
嘉佳卡通,http://1.83.52.68:7000/rtp/239.112.205.135:5140
山东教育,http://1.83.52.68:7000/rtp/239.109.205.91:8664
百事直播,http://1.83.52.68:7000/rtp/239.111.205.20:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.21:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.22:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.23:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.25:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.43:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.47:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.49:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.202:5140
百事直播,http://1.83.52.68:7000/rtp/239.111.205.203:5140
